employee_id,employee_name,department,working_hours_per_day,sleep_hours,stress_level,meetings_per_day,work_mode,productivity_score,salary,leaves_taken,burnout_risk
EMP5007,Philip Shelton,Sales,11.5,3.4,9,10,Onsite,76,160322.0,18,Low
EMP2493,Dana Armstrong,Support,12.1,5.1,8,6,Hybrid,80,142900.0,23,Medium
EMP5206,Todd Smith,it,14.2,5.0,10,5,Remote,96,211076.0,3,High
EMP3158,Timothy Cox,Marketing,11.8,7.8,5,9,Hybrid,51,29134.0,22,High
EMP2169,Julia Brown,IT,11.3,3.0,6,0,Onsite,80,119425.0,27,Medium
EMP5947,Leonard Williams,Support,14.2,7.6,6,7,Hybrid,97,83591.0,15,High
EMP1232,John Johnson,Sales,13.3,6.4,1,1,Hybrid,42,193153.0,24,High
EMP1066,Christian Humphrey,Operations,7.7,8.4,2,2,Remote,49,85623.0,12,High
EMP2603,Mr. Guy Morales,IT,6.0,5.1,1,7,Onsite,60,103035.0,20,Low
EMP4283,Phillip Chang,Marketing,12.1,8.4,1,2,Onsite,80,120232.0,9,Low
EMP4596,April Thompson,Support,9.6,4.3,2,0,Remote,89,45831.0,27,Medium
EMP1125,Jill Maldonado,HR,8.7,4.5,7,9,Remote,83,232754.0,5,Low
EMP2296,Sara Reed,Operations,6.0,7.5,9,9,Hybrid,93,45239.0,26,Medium
EMP2976,David Hester,Support,,7.3,3,8,Remote,99,73970.0,7,Medium
EMP5683,Amber Norris,Operations,5.5,5.3,8,1,Onsite,55,218201.0,12,Low
EMP5647,Robert Simpson,Operations,7.7,5.0,8,9,Hybrid,59,59906.0,1,Low
EMP3075,Daniel Cooper,Finance,6.4,8.7,9,10,Onsite,99,62930.0,3,Medium
EMP4086,Gregory Davis,Marketing,6.7,5.0,8,9,Hybrid,56,39841.0,22,High
EMP5505,Krista Johnson,Support,9.5,8.6,7,6,Hybrid,85,78690.0,5,High
EMP4345,Edgar Butler,HR,10.3,6.2,3,3,Remote,84,207790.0,2,Medium
EMP5630,Natasha Khan,Operations,11.4,8.9,7,3,Onsite,65,223262.0,11,Low
EMP3797,Cheryl White,Sales,9.0,6.6,10,0,Onsite,40,,16,Low
EMP1918,Linda Smith,Operations,4.7,4.2,8,2,Hybrid,55,64445.0,23,Medium
EMP2646,Brian Steele,IT,13.6,5.9,8,6,Hybrid,40,200307.0,30,Low
EMP1364,Steven Miller,Sales,9.4,4.9,5,5,Hybrid,75,176501.0,4,Medium
EMP4287,Kristen Hernandez,Operations,8.0,7.7,5,2,Onsite,94,73295.0,14,Low
EMP3125,Madeline Howell,Support,8.1,7.4,9,6,Hybrid,53,52287.0,9,Low
EMP5123,Daniel Fleming,Marketing,11.0,5.1,6,7,Remote,55,114685.0,28,Low
EMP1525,Victoria Swanson,Support,11.5,3.9,1,11,Onsite,90,102369.0,6,Low
EMP1055,David Johnson,Operations,7.3,3.8,7,10,Remote,100,124390.0,21,High
EMP1638,Jack Johnson,Finance,12.6,6.0,6,7,Remote,84,232467.0,1,Low
EMP1302,Ian Baker,Support,14.9,8.7,9,0,Onsite,93,246956.0,2,Low
EMP3766,Pamela Boyd,Sales,12.0,6.3,3,11,Hybrid,64,92045.0,27,Low
EMP2276,Dawn Ruiz,Operations,5.6,6.9,4,10,Remote,64,205031.0,28,Medium
EMP3055,Cody Hardin,Finance,,3.5,9,9,Onsite,95,206005.0,17,High
EMP5432,Tammy Blevins,HR,7.1,7.1,5,4,Onsite,79,58894.0,15,Low
EMP4644,Sarah Osborne,Sales,11.8,8.4,10,11,Hybrid,66,119519.0,19,High
EMP5143,Joseph Garcia,Sales,13.9,5.1,8,5,Hybrid,76,114983.0,19,Medium
EMP3878,Allison Russell,Marketing,10.2,5.0,high,10,Remote,73,130598.0,4,High
EMP5202,Benjamin Garcia,Sales,14.8,6.5,5,0,Remote,89,212730.0,19,Medium
EMP3286,Angelica Mitchell,Finance,10.4,7.9,2,3,Remote,69,56103.0,4,Medium
EMP3261,Kimberly Bell,IT,12.2,6.0,3,12,Onsite,65,100980.0,7,Medium
EMP3296,Renee Cervantes,Support,8.8,3.7,9,0,Onsite,89,56066.0,25,Low
EMP2753,Aaron Wall,Sales,8.6,6.3,10,3,Onsite,66,73773.0,27,Medium
EMP2968,Michael Lawson,Marketing,8.0,3.1,7,11,Hybrid,68,136185.0,2,Medium
EMP5511,Clayton Wagner,Marketing,7.5,,4,0,Hybrid,59,26635.0,20,High
EMP4117,Carrie Parker,Operations,5.6,5.5,7,4,Remote,53,58438.0,4,High
EMP3393,Thomas Golden,Operations,11.5,4.5,4,0,Onsite,91,48472.0,27,High
EMP1523,Sarah Lynch,Support,11.4,8.4,9,4,Remote,96,247114.0,13,High
EMP4900,Brianna Carter,Marketing,10.0,5.4,2,3,Remote,95,145976.0,7,Medium
EMP4122,Sharon Barnes,Operations,13.1,8.6,3,5,Onsite,65,fifty thousand,14,High
EMP5156,Joseph Galloway,IT,14.0,3.5,4,2,Remote,60,104295.0,13,High
EMP2969,Sherri Farmer,Support,6.5,5.2,5,7,Onsite,50,69182.0,7,High
EMP1671,John Wade,Marketing,,7.7,6,5,Remote,96,239208.0,13,Low
EMP5188,James Phillips,IT,9.3,7.3,2,6,Remote,54,153737.0,24,Low
EMP1666,David May,Support,4.2,3.8,5,0,Hybrid,59,83166.0,6,Low
EMP5497,David Martinez,IT,9.5,6.4,1,0,Onsite,96,117421.0,10,Low
EMP2887,Catherine Jones,Marketing,12.2,8.0,4,9,Remote,92,104526.0,11,High
EMP4266,Robert Oliver,Finance,4.8,4.5,9,1,Onsite,46,129977.0,0,High
EMP1280,Micheal Patterson,Support,12.5,7.6,7,5,Hybrid,97,125264.0,14,Medium
EMP2719,Dr. Shelly Lee MD,Finance,12.8,5.2,4,11,Remote,100,,5,Low
EMP3947,Lori Hill,IT,5.0,6.6,7,0,Onsite,84,37262.0,13,Low
EMP5455,David Woods,Operations,12.1,6.1,3,10,Hybrid,56,100525.0,13,Low
EMP1899,Anna Joseph,Support,7.2,6.0,9,4,Onsite,74,115076.0,25,High
EMP1333,,Sales,10.0,7.7,6,11,Onsite,97,237938.0,17,Low
EMP1760,Samantha Mendoza,Sales,14.9,5.4,3,4,Remote,43,121789.0,28,Low
EMP2906,Rachel Benson,Marketing,13.4,6.4,4,11,Remote,65,46428.0,26,High
EMP5042,Emma Hester,Sales,13.8,6.4,3,10,Hybrid,51,64234.0,1,Medium
EMP4823,David Jones,Marketing,11.7,3.7,5,2,Remote,59,172138.0,25,High
EMP5138,Tara Smith,Finance,14.4,6.0,7,2,Hybrid,74,83679.0,7,High
EMP4818,Timothy Simon,IT,5.5,6.7,6,1,Onsite,76,59261.0,1,Low
EMP5300,Kevin Johnson,Support,8.2,8.5,2,9,Onsite,58,184274.0,18,Low
EMP3593,Raymond Barnett,HR,8.0,4.8,5,11,Remote,60,128952.0,12,Low
EMP5164,Michael Hernandez,HR,11.4,8.2,1,8,Remote,49,43377.0,21,Medium
EMP4031,Nancy Snyder,Marketing,14.1,6.4,9,0,Onsite,good,249737.0,11,Low
EMP4579,Stephanie Cummings,Support,13.6,5.5,6,3,Hybrid,60,182532.0,3,Medium
EMP3832,John Coleman,Finance,5.0,7.7,7,4,Remote,78,218529.0,24,Medium
EMP4472,Shannon Walters,Operations,13.0,3.9,7,10,Hybrid,64,,25,Low
EMP1137,Vincent Stewart,Sales,6.9,3.7,6,10,Hybrid,87,201250.0,8,High
EMP3180,Michael Martinez,IT,6.2,6.5,8,10,Onsite,66,189358.0,4,Medium
EMP3128,Diane Hendricks,Operations,7.7,7.1,5,3,Remote,95,216167.0,0,Medium
EMP4177,Kristen Guzman MD,Operations,7.9,6.9,9,7,Remote,79,183204.0,21,High
EMP5527,Richard Sanders,Sales,7.4,8.1,2,5,Remote,85,104896.0,17,Medium
EMP5261,Kerry Strickland,Finance,4.9,5.2,4,2,Onsite,46,180677.0,16,High
EMP5344,William Lynch,Operations,5.6,3.6,8,9,Onsite,100,173334.0,27,High
EMP2331,Andrew Lang,Finance,8.7,4.1,10,2,Onsite,74,139262.0,12,High
EMP3017,Ricky Stokes,HR,5.7,3.5,10,1,Remote,49,53226.0,14,High
EMP3482,Nicole Carpenter,Marketing,12.2,7.1,8,2,Onsite,85,206071.0,3,High
EMP2358,Christopher Yu,Finance,13.0,5.7,1,8,Onsite,56,178844.0,13,High
EMP2329,William Weber DVM,Marketing,13.0,3.1,5,8,Onsite,92,57701.0,22,Medium
EMP3150,Amy Mcdaniel,Marketing,8.0,5.4,10,1,Remote,92,224946.0,0,High
EMP5530,Heather Shaffer,Finance,7.3,5.8,1,0,Remote,76,239861.0,17,Medium
EMP3122,Cynthia Walker,HR,8.2,7.6,9,10,Remote,44,129781.0,8,High
EMP4981,Jeremy Perry,IT,6.3,,8,2,REMOTE,48,88078.0,10,High
EMP2252,Tina Smith,IT,5.3,6.5,4,3,Remote,85,141855.0,29,High
EMP4278,Vernon Walton,Support,8.2,8.2,4,9,Remote,44,,17,Low
EMP4374,Paul Scott,IT,10.3,7.5,1,4,Hybrid,56,192262.0,2,Low
EMP3814,Raymond Schmitt IV,Sales,,7.6,3,8,Remote,84,112035.0,3,High
EMP2848,Philip Smith,Operations,12.9,5.2,5,12,Remote,71,107175.0,17,Low
EMP4037,Heather Osborne,Sales,9.5,8.8,1,3,Onsite,66,47586.0,24,Low
EMP1388,Andrew Morrison,IT,11.8,6.5,2,7,Hybrid,69,158898.0,11,High
EMP1235,Timothy Phelps,Sales,11.6,3.9,7,7,Remote,69,78483.0,10,Medium
EMP2077,Barry West,Marketing,12.1,8.7,6,12,Remote,87,123543.0,6,Low
EMP2984,Brady Navarro,HR,8.1,5.2,6,7,Hybrid,52,fifty thousand,0,High
EMP5363,Shannon Reyes,Operations,10.0,5.1,9,11,Onsite,66,189337.0,2,High
EMP4962,Stanley Cannon,Marketing,12.6,3.3,7,11,Onsite,96,68751.0,24,Medium
EMP1770,Colleen Cooper,Operations,9.7,6.1,10,1,Onsite,55,148850.0,20,High
EMP3165,Kristina Parker,Marketing,10.2,8.6,7,9,Remote,84,31019.0,17,Medium
EMP5533,Mark Holt MD,Support,11.7,6.7,9,10,Remote,93,236024.0,7,High
EMP1673,Adrian Roberts,HR,4.5,6.2,3,5,Remote,72,207915.0,7,High
EMP1249,Kendra Shaw,Sales,4.3,5.8,10,9,Hybrid,54,214110.0,1,Low
EMP2574,Christy James,Support,10.4,5.1,9,7,Remote,93,190419.0,21,Low
EMP4419,Brooke Mayo,IT,11.8,8.0,4,12,Remote,40,48438.0,29,High
EMP3081,Daisy Hall,Sales,11.7,4.6,4,10,Onsite,65,200593.0,26,High
EMP2823,Ivan Turner,Support,5.1,3.2,7,7,Remote,64,150011.0,5,High
EMP5544,Douglas Williams,Support,8.2,7.4,2,1,Remote,75,139323.0,16,High
EMP1716,Shawn Carter,it,10.9,7.9,4,0,Hybrid,51,63864.0,1,Low
EMP5839,Michelle Hughes,Operations,13.9,6.3,1,7,Onsite,91,138381.0,21,High
EMP3048,David Diaz,Sales,9.7,7.6,10,2,Onsite,70,154589.0,17,Medium
EMP5178,Richard Bullock,Operations,9.8,3.1,1,9,Remote,71,42223.0,8,High
EMP3724,Michael Morris,Sales,13.2,7.9,5,8,Hybrid,74,74160.0,20,Low
EMP5687,Antonio Roth,Finance,14.6,4.9,10,9,Onsite,85,185198.0,9,Low
EMP2460,Crystal Meza,Operations,8.1,7.9,3,0,Hybrid,55,208066.0,14,Low
EMP2668,Thomas Watts,Finance,12.4,3.1,4,3,Hybrid,82,212871.0,8,Low
EMP3756,Rodney Peterson MD,IT,12.3,8.0,5,12,remote,86,225714.0,26,Medium
EMP3000,Sylvia Vasquez,HR,13.2,6.5,5,12,Remote,78,229025.0,28,Low
EMP1404,Johnny Price,Finance,7.4,4.6,2,1,Onsite,50,236706.0,21,High
EMP1384,Kristen Joseph,Finance,6.7,8.5,2,7,Onsite,79,184601.0,1,High
EMP3575,David Baker,HR,10.2,5.1,10,11,Remote,64,83389.0,10,High
EMP3152,Richard Powell,,7.9,7.9,9,8,Hybrid,51,139357.0,18,High
EMP2633,Tyler Espinoza,IT,13.5,3.4,7,4,Onsite,96,212688.0,17,High
EMP5817,Jessica Douglas,Finance,11.4,6.6,1,0,Remote,85,97379.0,26,Medium
EMP4925,Amy Lawson,HR,10.3,7.6,1,0,Remote,57,186503.0,0,Medium
EMP5158,Ryan Howard,Support,12.8,7.3,8,1,Onsite,52,81187.0,19,High
EMP1223,Donald Green,,4.7,6.3,5,2,Onsite,85,211007.0,29,Low
EMP3193,Katherine Mcmillan,Sales,9.9,,8,11,Remote,90,155982.0,21,Low
EMP4136,Jeffery Anderson,Support,9.8,8.5,7,0,Hybrid,72,228300.0,7,Medium
EMP5469,Elizabeth Jones,,13.8,5.2,7,12,Onsite,good,57250.0,13,Low
EMP2824,Timothy Martin,IT,11.6,7.9,8,9,Hybrid,76,72666.0,14,High
EMP5767,,Support,13.6,8.0,9,2,Remote,47,107324.0,18,Low
EMP1797,Steven Woods,Operations,9.7,8.6,8,7,REMOTE,67,130883.0,27,High
EMP3871,Chris Williams,Marketing,8.0,3.9,1,12,Remote,82,237886.0,19,Low
EMP1009,James Johnson,Finance,6.4,4.9,1,3,Hybrid,92,33414.0,25,Medium
EMP2944,Amber Rice,IT,5.0,5.9,6,8,Hybrid,73,186576.0,20,High
EMP2838,Joshua Flores,HR,14.2,4.1,2,0,Remote,67,232511.0,21,Low
EMP1255,Dawn Williams,Operations,7.3,8.6,5,12,Onsite,58,209785.0,6,Medium
EMP5485,Nicole Wilson,,8.9,7.7,6,8,Hybrid,45,204070.0,22,Medium
EMP5674,Tiffany Fields,IT,12.3,6.8,1,4,Hybrid,91,84658.0,16,Medium
EMP2581,Jeanne Williams,Marketing,8.8,6.7,10,9,Hybrid,84,139024.0,23,Low
EMP3956,Jose Martinez,IT,12.9,5.8,6,1,Remote,72,169304.0,14,Medium
EMP1924,Ashley Miller,IT,11.4,8.3,7,11,Onsite,93,61847.0,7,High
EMP5594,Andrew Hayes,Operations,12.0,6.3,10,0,Hybrid,85,111296.0,5,High
EMP3508,Brian Hernandez,Finance,5.1,6.7,7,2,Onsite,80,87941.0,23,Low
EMP4775,Karl Roth,Operations,6.5,4.9,10,12,Onsite,85,144287.0,21,Low
EMP5136,Michael Ramirez,IT,4.3,5.5,9,9,Remote,60,79087.0,1,High
EMP3779,Michael Cowan,Support,8.5,8.9,3,3,Remote,88,104045.0,9,Low
EMP1539,Roberta White,Sales,6.8,7.3,1,8,Onsite,92,226980.0,11,Medium
EMP3745,Henry Yoder,Support,4.1,8.5,5,2,Hybrid,73,46550.0,12,Medium
EMP5664,Dr. Christopher Schaefer,,14.6,8.2,9,12,Onsite,77,68186.0,20,Low
EMP3464,,Operations,6.9,7.7,4,7,Remote,72,95007.0,22,High
EMP2145,Amanda Hernandez,Support,8.8,3.9,8,0,Remote,88,124986.0,13,Medium
EMP5468,Jodi Crawford,,7.1,5.2,9,3,Onsite,90,100966.0,11,Medium
EMP1667,Robert Horn,Sales,12.5,8.7,5,8,Remote,72,170836.0,18,Low
EMP4019,Charles Hayes,Sales,10.5,7.4,9,3,Onsite,53,109047.0,24,Medium
EMP1357,John George,HR,10.7,5.6,10,2,Remote,90,79164.0,26,High
EMP3831,Krystal Obrien,HR,7.4,4.8,7,11,Remote,88,124196.0,17,Low
EMP3783,Donna Garcia,Marketing,7.5,,3,7,Onsite,66,45683.0,20,Medium
EMP2353,Cheryl Ayala,IT,4.9,7.1,3,4,Hybrid,57,151241.0,6,High
EMP1470,Laura Myers,Marketing,11.3,7.1,1,10,Hybrid,71,102490.0,8,Medium
EMP3703,Angela Freeman,Sales,4.6,8.5,9,10,REMOTE,43,120229.0,9,Medium
EMP4330,Vanessa Bell,Marketing,11.1,5.6,7,2,Onsite,51,245643.0,10,High
EMP4637,Lisa Matthews,IT,6.4,6.2,10,1,Onsite,75,212820.0,24,Low
EMP2396,Laura Duncan,Support,7.3,5.0,9,12,Onsite,82,249645.0,27,Medium
EMP4584,Pamela Ramirez,Finance,13.6,8.2,7,9,Onsite,43,47283.0,27,Medium
EMP5652,Stacy Lozano MD,Operations,9.9,6.2,10,3,Remote,79,144661.0,20,Low
EMP4376,Bruce Mcdonald,Marketing,13.2,4.1,2,4,Hybrid,72,194273.0,6,Medium
EMP2256,Autumn Nichols,Support,10.6,7.2,3,4,Onsite,42,173419.0,1,Low
EMP4512,Jennifer Marshall,Operations,8.8,4.6,6,12,Onsite,41,233261.0,20,High
EMP2250,Andre Scott,Sales,7.6,7.4,6,11,Hybrid,89,179379.0,16,Low
EMP5983,Amy Peterson,Sales,4.8,5.2,5,2,Hybrid,96,248822.0,23,Medium
EMP5298,Randall Wade,IT,5.8,5.0,8,3,Remote,90,160963.0,0,Low
EMP4284,Peggy Simmons,Sales,14.3,5.8,9,9,Onsite,85,185846.0,8,Medium
EMP3933,Peter Hicks,Operations,13.6,8.7,3,5,Hybrid,69,212803.0,17,Medium
EMP5175,Patricia Knight,IT,13.5,4.2,7,6,Hybrid,95,,0,High
EMP2852,Laura Rodriguez,HR,5.7,8.7,4,1,Hybrid,41,127574.0,15,Medium
EMP4773,,IT,10.1,4.9,4,7,Onsite,64,171437.0,8,Medium
EMP3105,Rhonda Phillips PhD,IT,5.5,7.7,2,8,Hybrid,49,188798.0,14,High
EMP1133,Benjamin Tyler,Operations,4.4,5.2,3,1,Hybrid,98,102361.0,10,Low
EMP1928,Brooke Wong,Sales,13.5,3.3,9,5,Hybrid,84,54612.0,10,Medium
EMP1823,Krista Hamilton,Marketing,8.1,4.3,8,9,Remote,71,39244.0,28,Low
EMP5709,Aaron Cooper,IT,12.1,8.3,3,7,Hybrid,86,75605.0,23,High
EMP2531,Veronica Griffin,Finance,,6.5,1,6,Hybrid,89,85847.0,14,High
EMP2214,Tammy Payne,IT,7.0,3.6,4,6,Remote,100,52525.0,25,High
EMP1504,Glenn Moore,HR,11.3,4.5,6,10,Onsite,83,193140.0,12,High
EMP5285,Daniel Stevens,IT,9.5,8.9,5,3,Onsite,92,94212.0,11,Medium
EMP2996,Rachel Garcia,HR,10.3,5.5,3,6,Remote,75,173946.0,8,Low
EMP4072,Crystal Tran,HR,11.0,3.9,3,0,Onsite,78,93758.0,10,Low
EMP2958,Crystal Neal,HR,13.2,3.9,9,9,Hybrid,60,224845.0,7,Low
EMP2384,Donna Moon,Marketing,4.6,4.6,2,0,Remote,81,125275.0,23,Medium
EMP1894,Whitney Sanchez,Operations,12.4,7.6,10,4,Hybrid,88,231960.0,25,Medium
EMP1455,Jeffrey Obrien,Finance,14.7,4.4,5,11,Hybrid,68,227907.0,26,High
EMP5805,Rebecca Hill,HR,11.4,4.0,6,11,REMOTE,84,88314.0,30,Medium
EMP4709,Carlos Brown,Support,5.9,3.8,1,9,Remote,57,226243.0,19,Medium
EMP5786,Eric Morgan,Marketing,11.8,3.5,4,5,Onsite,62,129180.0,30,Medium
EMP5268,Kelsey Jones,Sales,,7.1,7,3,Hybrid,78,183260.0,8,High
EMP4522,Virginia Skinner,HR,12.6,7.1,3,10,Hybrid,82,51808.0,11,High
EMP5134,Jared Berger MD,HR,14.1,5.6,1,10,Remote,94,135949.0,28,High
EMP4602,Joan Smith,Operations,6.4,5.6,7,1,Remote,70,212187.0,26,Medium
EMP1713,Julia Duarte,IT,6.0,8.4,4,0,Hybrid,79,225643.0,8,Medium
EMP5186,Linda Parsons,HR,6.1,8.7,9,0,Hybrid,42,92658.0,22,Medium
EMP3214,Julie Salinas,Operations,4.4,6.9,6,10,Remote,73,25171.0,12,High
EMP3923,Thomas Santiago,HR,,8.1,7,4,Onsite,64,51970.0,28,Low
EMP2810,Justin Harper,Operations,14.5,5.8,6,5,Onsite,82,129564.0,4,Low
EMP4486,Jeffrey Gray,Support,ten,5.2,4,6,Onsite,59,121014.0,1,Low
EMP4141,Dr. Billy Woods,Finance,9.2,5.9,10,7,Remote,48,245384.0,8,High
EMP2827,James Richardson,it,10.6,7.8,1,9,Hybrid,97,,13,Medium
EMP2155,Patricia Miller,Sales,13.6,4.0,7,4,Onsite,84,104225.0,16,Medium
EMP2324,Pamela Jordan,Sales,13.1,6.4,10,3,Onsite,44,214457.0,21,Low
EMP5312,Kim Cole,Operations,4.7,3.5,2,10,Onsite,86,59540.0,27,High
EMP1510,Charles Montgomery,Sales,9.0,5.0,1,3,Onsite,94,144133.0,10,High
EMP2680,Brandi Howell,IT,12.7,6.0,10,5,Onsite,80,42592.0,23,Low
EMP1499,Janet Hernandez,Support,11.1,7.8,2,2,Remote,84,215424.0,1,Low
EMP5702,Joanna Dunn,Operations,4.7,8.0,10,3,Hybrid,49,245832.0,20,Medium
EMP2856,John Haas,HR,14.4,7.8,7,7,Hybrid,40,105742.0,20,High
EMP2388,Kathleen Mcgrath,HR,8.3,4.3,5,7,Hybrid,53,69834.0,25,High
EMP4719,Tammy Hicks,Operations,11.0,7.7,7,2,Onsite,55,80942.0,23,High
EMP3386,Robert Andrews,Finance,9.6,6.1,2,6,Hybrid,62,70154.0,8,High
EMP4236,Ashley Morgan,Marketing,5.9,3.3,10,5,Onsite,55,139626.0,24,High
EMP2540,Lisa Garner,Finance,12.2,6.3,7,0,Onsite,58,55823.0,13,High
EMP2217,Kelly Day,Marketing,11.5,7.7,high,9,Onsite,96,247725.0,12,Low
EMP3681,Andres King,IT,10.1,6.2,9,3,Hybrid,95,199515.0,25,Medium
EMP3993,Adrian Myers,Finance,11.0,8.7,5,10,Onsite,54,202681.0,3,High
EMP2191,David Fisher Jr.,HR,11.2,6.5,8,11,Remote,70,101305.0,28,Low
EMP2542,William Tucker,Marketing,6.2,6.7,6,8,Remote,78,90860.0,15,Medium
EMP4301,Lisa Valentine,,4.3,4.8,10,4,Remote,98,211723.0,30,Medium
EMP4324,Christopher Vance,Operations,7.3,5.4,9,12,Remote,51,56253.0,11,High
EMP3539,Eric Wilson,Finance,6.5,6.7,9,9,Hybrid,78,70693.0,0,Medium
EMP1953,Tina Mclaughlin,Support,9.8,3.9,2,5,Hybrid,42,58520.0,15,High
EMP5330,Mary Martinez,Marketing,4.9,7.6,7,2,Hybrid,89,213523.0,17,Low
EMP1732,Timothy Sandoval,IT,12.8,8.3,6,1,Hybrid,49,98520.0,26,Medium
EMP2156,Daniel Collier,Support,,7.4,2,1,Hybrid,80,175106.0,24,Low
EMP4294,Travis Vaughn,Sales,5.6,3.9,3,8,Hybrid,49,99424.0,0,Medium
EMP3982,Mrs. Linda James DDS,IT,11.5,5.7,7,6,Remote,53,73973.0,26,Medium
EMP3156,Frank Wallace,IT,5.5,3.3,4,10,Remote,63,186089.0,23,Low
EMP2062,Sara Martinez,Support,6.7,5.8,6,0,Remote,92,112448.0,16,Low
EMP3616,April Lee,Sales,7.8,5.4,9,4,Onsite,85,91773.0,29,High
EMP2167,Jacob Hernandez,Sales,12.0,8.3,3,0,Hybrid,78,57216.0,27,High
EMP4222,Michael Johnson,IT,9.8,5.5,3,5,Hybrid,88,144050.0,26,High
EMP4636,Linda Mooney,Support,8.1,,10,2,Remote,53,166043.0,6,High
EMP3938,Ruben Davis,HR,8.1,7.7,7,2,Hybrid,75,66687.0,5,Low
EMP5491,Andrea Lucas,Support,4.7,8.4,9,2,Remote,93,61465.0,18,Low
EMP4140,Greg Gonzalez,Operations,4.8,4.6,10,0,Remote,77,226892.0,13,High
EMP1143,Tina Mendez,Operations,14.5,8.1,2,10,Hybrid,63,167728.0,28,Low
EMP4577,Justin Nguyen,Operations,13.0,3.1,6,2,Onsite,88,248494.0,17,High
EMP3782,Joseph Johnson,Operations,13.7,5.3,1,3,Onsite,83,72875.0,13,Medium
EMP1717,Cassandra Graham,IT,5.6,3.2,10,9,Remote,59,111798.0,29,Low
EMP2819,Jennifer Fuentes,Finance,14.2,5.1,3,3,Onsite,59,245378.0,2,Medium
EMP3502,Douglas Fleming,Marketing,7.2,7.6,5,4,Hybrid,81,34483.0,14,Low
EMP5360,Hannah Norton,Sales,11.5,5.2,4,3,Hybrid,96,97516.0,25,Low
EMP5171,Alyssa Moore,HR,9.0,7.5,3,5,Remote,85,196184.0,14,Low
EMP1395,Colin Martinez,Marketing,7.2,7.7,10,3,Remote,69,121540.0,18,High
EMP1794,,Finance,9.9,5.6,10,10,Remote,46,140757.0,22,Low
EMP5492,Vincent Frye,HR,11.3,6.9,3,4,Remote,64,171849.0,15,Low
EMP2365,Ryan Evans,Operations,10.6,6.5,4,9,REMOTE,41,99720.0,0,Low
EMP5724,,Marketing,14.9,3.3,10,3,Remote,93,86063.0,14,Low
EMP1595,Dalton Campbell,Sales,4.8,3.5,5,11,Hybrid,93,171568.0,29,Medium
EMP4952,Jessica Craig,Support,14.7,4.3,1,2,Remote,52,133386.0,8,High
EMP3914,Steven Hughes,HR,7.1,7.7,10,3,Remote,88,228362.0,7,Medium
EMP3326,Alan Fletcher,Marketing,4.7,3.2,9,0,Onsite,66,149336.0,10,Low
EMP4766,Kristina Russell,Finance,13.7,5.0,2,7,Hybrid,59,113623.0,29,High
EMP4440,Christian Frazier,Operations,8.1,7.5,1,5,Hybrid,41,43989.0,29,Low
EMP4851,Troy Sawyer,Support,14.3,3.1,10,8,Hybrid,63,75037.0,22,Low
EMP5132,Michael Ross PhD,HR,14.2,4.6,7,7,Onsite,87,84838.0,6,Low
EMP5757,Angela Hall,IT,10.8,7.1,8,11,Onsite,91,140655.0,26,Medium
EMP3143,Dr. Holly Khan,IT,10.6,7.9,9,10,Onsite,89,175740.0,9,Medium
EMP2571,Peter Blake,Finance,13.2,6.9,4,11,Remote,88,218491.0,4,Medium
EMP5079,Ricardo Davis,Marketing,8.8,3.2,6,1,Onsite,97,74192.0,7,Low
EMP2122,Joseph Gonzalez,HR,11.4,3.1,high,2,Onsite,68,118870.0,5,Low
EMP3786,Mary Shepherd,Marketing,14.5,6.2,2,2,Onsite,91,137687.0,17,Medium
EMP3967,Kevin Cain,Operations,4.6,7.4,2,8,Hybrid,88,143324.0,26,Medium
EMP3504,Charles Kelly,Marketing,11.1,5.3,8,3,Remote,48,246907.0,5,Medium
EMP4465,Jennifer Barrera,Support,6.5,7.4,3,9,Hybrid,60,95684.0,20,High
EMP1675,Steven Davis,Operations,7.2,5.4,3,5,Remote,45,149742.0,18,High
EMP3808,Laura Rodriguez,IT,,7.2,7,6,Remote,68,63868.0,22,Low
EMP4348,Samantha Hicks,IT,4.8,8.9,4,8,Hybrid,48,35811.0,3,High
EMP1728,Albert West Jr.,Sales,7.6,3.0,6,5,Remote,65,214896.0,18,Low
EMP1412,David Shields,,7.0,5.7,3,0,Onsite,79,187313.0,19,Medium
EMP4146,Carolyn Yu,Sales,11.2,7.9,1,12,Onsite,54,48599.0,11,Low
EMP2516,Brian Jackson,Support,10.6,7.1,1,4,Hybrid,57,158034.0,6,Low
EMP1825,Charles Jordan,Finance,14.7,4.2,3,0,Remote,84,174072.0,1,Low
EMP4267,Theresa Brown,Finance,11.8,7.0,2,12,Onsite,41,37467.0,27,Low
EMP4974,Brett Reynolds,Operations,13.8,,9,8,Hybrid,52,46816.0,5,Low
EMP1616,Melissa Williams DDS,Sales,13.2,3.6,6,4,Hybrid,63,119452.0,17,Medium
EMP1114,Matthew Yates,IT,5.6,4.1,10,8,Hybrid,87,60784.0,27,Medium
EMP1417,Ashlee Keller,HR,9.8,7.6,4,2,Hybrid,46,89974.0,21,High
EMP4069,Samantha Nash,IT,6.6,5.4,4,6,Remote,93,27192.0,11,High
EMP2625,Robin Gillespie,Marketing,5.9,8.4,7,9,Remote,81,134602.0,13,High
EMP4150,Sharon Raymond,Support,11.9,4.2,9,8,Onsite,88,214768.0,4,Medium
EMP5185,Jillian Golden,Marketing,9.5,6.4,4,8,Onsite,85,153198.0,6,High
